193.111.141.195 - - [11/Jun/2013:01:41:20 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "lifelineprc.com"
71.201.21.92 - - [11/Jun/2013:01:42:34 -0700] "GET / HTTP/1.1" 200 2597 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.201.21.92 - - [11/Jun/2013:01:42:34 -0700] "GET /style.css HTTP/1.1" 200 5261 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.201.21.92 - - [11/Jun/2013:01:42:35 -0700] "GET /assets/bodyBG.jpg HTTP/1.1" 200 11603 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.201.21.92 - - [11/Jun/2013:01:42:45 -0700] "GET /abortion.html HTTP/1.1" 200 3238 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.201.21.92 - - [11/Jun/2013:01:42:45 -0700] "GET /assets/images/abortion.jpg HTTP/1.1" 200 53176 "http://www.lifelinepregnancyhelp.org/abortion.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.201.21.92 - - [11/Jun/2013:01:43:30 -0700] "GET /purefreedom.html HTTP/1.1" 200 2096 "http://www.lifelinepregnancyhelp.org/services.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.201.21.92 - - [11/Jun/2013:01:43:31 -0700] "GET /assets/images/purefreedom.jpg HTTP/1.1" 200 16761 "http://www.lifelinepregnancyhelp.org/purefreedom.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelinepregnancyhelp.org"
220.181.89.166 - - [11/Jun/2013:01:44:50 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Sogou web spider/4.0" "lifelineprc.com"
220.181.89.166 - - [11/Jun/2013:01:47:28 -0700] "GET / HTTP/1.1" 200 4482 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" "lifelineprc.com"
71.81.137.181 - - [11/Jun/2013:02:08:18 -0700] "GET /assets/psd/LeftNavLayoutPieces/top.jpg HTTP/1.1" 200 43470 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.81.137.181 - - [11/Jun/2013:02:08:19 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25" "www.lifelinepregnancyhelp.org"
71.81.137.181 - - [11/Jun/2013:02:09:03 -0700] "GET /assets/images/abortion.jpg HTTP/1.1" 200 53176 "http://www.lifelinepregnancyhelp.org/abortion.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25" "www.lifelinepregnancyhelp.org"
188.190.98.18 - - [11/Jun/2013:02:58:12 -0700] "GET / HTTP/1.1" 200 4482 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0" "www.lifelineprc.com"
188.190.98.18 - - [11/Jun/2013:02:58:13 -0700] "GET /wp-login.php HTTP/1.1" 404 89 "http://www.lifelineprc.com/" "Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0" "www.lifelineprc.com"
208.115.113.88 - - [11/Jun/2013:04:51:27 -0700] "GET /locations.html HTTP/1.1" 200 3516 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "lifelineprc.com"
208.115.113.88 - - [11/Jun/2013:04:52:24 -0700] "GET /options.html HTTP/1.1" 200 5481 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "www.lifelineprc.com"
46.229.164.97 - - [11/Jun/2013:05:07:51 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; SemrushBot/0.96.2; +http://www.semrush.com/bot.html)" "www.lifelineprc.com"
180.76.6.14 - - [11/Jun/2013:06:36:48 -0700] "GET / HTTP/1.1" 200 2476 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.lifelineprc.com"
157.56.93.211 - - [11/Jun/2013:06:37:50 -0700] "GET / HTTP/1.1" 200 2477 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelinepregnancyhelp.org"
157.56.93.211 - - [11/Jun/2013:07:41:11 -0700] "GET / HTTP/1.1" 200 2476 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelinepregnancyhelp.org"
208.115.113.88 - - [11/Jun/2013:07:56:29 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "lifelineprc.com"
208.115.113.88 - - [11/Jun/2013:08:52:42 -0700] "GET /appointment.php HTTP/1.1" 200 3664 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "lifelineprc.com"
38.100.21.65 - - [11/Jun/2013:09:25:28 -0700] "GET /locations.html HTTP/1.1" 200 3516 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)" "www.lifelinepregnancyhelp.org"
38.100.21.65 - - [11/Jun/2013:09:25:29 -0700] "GET /ewyl.html HTTP/1.1" 200 3085 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)" "www.lifelinepregnancyhelp.org"
70.192.72.217 - - [11/Jun/2013:10:34:58 -0700] "GET /assets/images/pregnancy.jpg HTTP/1.1" 200 73198 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A551 Safari/8536.25" "www.lifelinepregnancyhelp.org"
38.100.21.68 - - [11/Jun/2013:11:34:23 -0700] "GET / HTTP/1.1" 200 4482 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)" "www.lifelineprc.com"
38.100.21.68 - - [11/Jun/2013:11:34:24 -0700] "GET /abortion.html HTTP/1.1" 200 5821 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)" "www.lifelineprc.com"
144.76.4.165 - - [11/Jun/2013:12:13:11 -0700] "GET /ewyl.html HTTP/1.1" 200 3085 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.4.165 - - [11/Jun/2013:12:13:11 -0700] "GET /dadline.html HTTP/1.1" 200 2756 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
144.76.4.165 - - [11/Jun/2013:12:13:23 -0700] "GET /options.html HTTP/1.1" 200 5481 "-" "Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)" "www.lifelineprc.com"
173.199.119.139 - - [11/Jun/2013:15:09:37 -0700] "GET /purefreedom.html HTTP/1.1" 200 2096 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)" "www.lifelinepregnancyhelp.org"
173.199.119.139 - - [11/Jun/2013:15:35:32 -0700] "GET /purefreedom.html HTTP/1.1" 200 2096 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)" "lifelinepregnancyhelp.org"
157.55.35.52 - - [11/Jun/2013:16:06:26 -0700] "GET /forMen.html HTTP/1.1" 200 2155 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelinepregnancyhelp.org"
199.30.24.73 - - [11/Jun/2013:16:31:42 -0700] "GET /assets/psd/LeftNavLayoutPieces/top.jpg HTTP/1.1" 200 43470 "http://lifelinepregnancyhelp.org/index.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "lifelinepregnancyhelp.org"
199.30.24.73 - - [11/Jun/2013:16:31:42 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://lifelinepregnancyhelp.org/index.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "lifelinepregnancyhelp.org"
97.85.200.111 - - [11/Jun/2013:16:33:50 -0700] "GET / HTTP/1.1" 200 4482 "http://www.yellowpages.com/nationwide/mip/lifeline-pregnancy-help-clinic-458911001?lid=199888997" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MDDCJS)" "www.lifelinepregnancyhelp.org"
97.85.200.111 - - [11/Jun/2013:16:33:50 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MDDCJS)" "www.lifelinepregnancyhelp.org"
97.85.200.111 - - [11/Jun/2013:16:34:04 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; MDDCJS)" "www.lifelinepregnancyhelp.org"
97.85.200.111 - - [11/Jun/2013:16:35:31 -0700] "GET /forMen.html HTTP/1.1" 200 3180 "http://www.lifelinepregnancyhelp.org/index.html" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MDDCJS)" "www.lifelinepregnancyhelp.org"
97.85.200.111 - - [11/Jun/2013:16:35:57 -0700] "GET /assets/images/purefreedom.jpg HTTP/1.1" 200 16761 "http://www.lifelinepregnancyhelp.org/purefreedom.html" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MDDCJS)" "www.lifelinepregnancyhelp.org"
68.196.93.60 - - [11/Jun/2013:16:46:25 -0700] "GET /assets/images/redgirl.jpg HTTP/1.1" 200 110627 "-" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.lifelineprc.com"
