5.10.83.73 - - [25/Aug/2013:17:56:46 -0700] "GET /symptoms.html HTTP/1.1" 200 2397 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelinepregnancyhelp.org"
5.10.83.73 - - [25/Aug/2013:20:28:15 -0700] "GET /appointment.php HTTP/1.1" 200 1618 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelinepregnancyhelp.org"
157.56.92.146 - - [25/Aug/2013:21:20:31 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelinepregnancyhelp.org"
157.56.93.71 - - [25/Aug/2013:21:22:43 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "lifelineprc.com"
24.84.88.127 - - [25/Aug/2013:22:13:06 -0700] "GET / HTTP/1.1" 200 2587 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
24.84.88.127 - - [25/Aug/2013:22:13:06 -0700] "GET /register/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
24.84.88.127 - - [25/Aug/2013:22:13:07 -0700] "GET /login.php HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
24.84.88.127 - - [25/Aug/2013:22:13:07 -0700] "GET /signup.php HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
174.34.26.209 - - [25/Aug/2013:22:28:40 -0700] "GET /index.html HTTP/1.1" 200 2646 "http://www.lifelineprc.com/services.html" "Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; SCH-R530U Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 USCC-R530U" "www.lifelineprc.com"
174.34.26.209 - - [25/Aug/2013:22:30:21 -0700] "GET /appointment.php HTTP/1.1" 200 1618 "http://www.lifelineprc.com/index.html" "Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; SCH-R530U Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 USCC-R530U" "www.lifelineprc.com"
174.34.26.209 - - [25/Aug/2013:22:33:18 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "http://www.lifelineprc.com/index.html" "Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; SCH-R530U Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 USCC-R530U" "www.lifelineprc.com"
5.10.83.94 - - [25/Aug/2013:22:58:43 -0700] "GET /aboutus.html HTTP/1.1" 200 3358 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelineprc.com"
5.10.83.94 - - [25/Aug/2013:23:08:47 -0700] "GET /contactus.html HTTP/1.1" 200 3597 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelineprc.com"
144.76.113.197 - - [25/Aug/2013:23:46:10 -0700] "GET / HTTP/1.0" 200 4482 "-" "Wget/1.12 (linux-gnu)" "lifelineprc.com"
113.142.8.143 - - [26/Aug/2013:00:34:47 -0700] "GET /robots.txt HTTP/1.1" 404 89 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1)" "www.lifelinepregnancyhelp.org"
180.76.5.11 - - [26/Aug/2013:01:01:10 -0700] "GET /forMen.html HTTP/1.1" 200 2332 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "www.lifelinepregnancyhelp.org"
5.10.83.73 - - [26/Aug/2013:01:01:11 -0700] "GET /index.html HTTP/1.1" 200 2647 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelinepregnancyhelp.org"
208.115.113.92 - - [26/Aug/2013:02:20:54 -0700] "GET /ewyl.html HTTP/1.1" 200 3474 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "www.lifelinepregnancyhelp.org"
108.59.8.70 - - [26/Aug/2013:03:09:34 -0700] "GET /robots.txt HTTP/1.0" 404 73 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "lifelinepregnancyhelp.org"
108.59.8.70 - - [26/Aug/2013:03:09:35 -0700] "GET / HTTP/1.0" 200 2453 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.3; http://www.majestic12.co.uk/bot.php?+)" "lifelinepregnancyhelp.org"
157.55.32.55 - - [26/Aug/2013:03:30:43 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.lifelineprc.com"
199.30.20.36 - - [26/Aug/2013:03:48:25 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.lifelinepregnancyhelp.org"
199.30.20.36 - - [26/Aug/2013:03:48:25 -0700] "GET /assets/images/teenMom.jpg HTTP/1.1" 200 49039 "-" "msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)" "www.lifelinepregnancyhelp.org"
5.10.83.94 - - [26/Aug/2013:04:33:20 -0700] "GET /LinnCountyPRC.html HTTP/1.1" 200 3178 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)" "www.lifelineprc.com"
46.118.126.194 - - [26/Aug/2013:05:24:14 -0700] "GET / HTTP/1.1" 200 4482 "http://appercot-ti.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)" "lifelineprc.com"
46.118.126.194 - - [26/Aug/2013:05:24:14 -0700] "GET / HTTP/1.1" 200 4482 "http://appercot-ti.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)" "lifelineprc.com"
46.118.126.194 - - [26/Aug/2013:05:24:16 -0700] "GET / HTTP/1.1" 200 4482 "http://appercot-ti.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)" "lifelineprc.com"
