220.181.89.166 - - [02/Jun/2013:19:38:07 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Sogou web spider/4.0" "lifelineprc.com"
1.202.218.21 - - [02/Jun/2013:23:48:11 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; JikeSpider; +http://shoulu.jike.com/spider.html)" "www.lifelineprc.com"
208.115.113.82 - - [03/Jun/2013:03:02:50 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" "lifelinepregnancyhelp.org"
72.171.192.59 - - [03/Jun/2013:04:13:41 -0700] "GET /assets/images/homePage.jpg HTTP/1.1" 200 23096 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Windows NT 6.0; rv:21.0) Gecko/20100101 Firefox/21.0" "www.lifelinepregnancyhelp.org"
72.171.192.59 - - [03/Jun/2013:04:13:43 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 6.0; rv:21.0) Gecko/20100101 Firefox/21.0" "www.lifelinepregnancyhelp.org"
72.171.192.59 - - [03/Jun/2013:04:14:00 -0700] "GET /assets/psd/LeftNavLayoutPieces/bgcolor.jpg HTTP/1.1" 200 4012 "http://www.lifelinepregnancyhelp.org/services.html" "Mozilla/5.0 (Windows NT 6.0; rv:21.0) Gecko/20100101 Firefox/21.0" "www.lifelinepregnancyhelp.org"
72.171.192.59 - - [03/Jun/2013:04:14:15 -0700] "GET /assets/bodyBG.jpg HTTP/1.0" 200 11603 "http://www.lifelinepregnancyhelp.org/abortion.html" "Mozilla/5.0 (Windows NT 6.0; rv:21.0) Gecko/20100101 Firefox/21.0" "www.lifelinepregnancyhelp.org"
178.255.215.67 - - [03/Jun/2013:04:32:08 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)" "lifelinepregnancyhelp.org"
72.171.192.59 - - [03/Jun/2013:04:42:29 -0700] "GET /assets/bodyBG.jpg HTTP/1.1" 200 11603 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Linux; U; Android 2.3.6; en-us; SAMSUNG-SGH-I927 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1" "www.lifelinepregnancyhelp.org"
72.171.192.59 - - [03/Jun/2013:04:42:30 -0700] "GET / HTTP/1.1" 200 2477 "http://www.google.com/search?site=&source=hp&ei=D4GsUbDVHsWbygGsrYHIBA&q=lifeline+pregnancy+kirksville%2C+mo&oq=lifeli&gs_l=mobile-gws-hp.1.0.41j0l4.4108.6493.0.8725.8.6.0.2.2.0.987.1827.6-2.2.0...0.0...1c.1.15.mobile-gws-hp.8jQ13ezVHB4" "Mozilla/5.0 (Linux; U; Android 2.3.6; en-us; SAMSUNG-SGH-I927 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1" "www.lifelinepregnancyhelp.org"
72.171.192.59 - - [03/Jun/2013:04:42:31 -0700] "GET /style.css HTTP/1.1" 200 1636 "http://www.lifelinepregnancyhelp.org/" "Mozilla/5.0 (Linux; U; Android 2.3.6; en-us; SAMSUNG-SGH-I927 Build/GINGERBREAD) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1" "www.lifelinepregnancyhelp.org"
